text,file,path
sẽ làm thiếu máu nuôi cơ quan đó thậm chí là cái mô cơ quan đó sẽ bị hoại tử,VietMed_007/374.0000_380.0000,wav_train_audio/VietMed_007/374.0000_380.0000.wav
bị chết đi ví dụ như là nếu mà cục máu đông đó di chuyển đến mạch máu nuôi trái,VietMed_007/380.0000_387.0000,wav_train_audio/VietMed_007/380.0000_387.0000.wav
tim thì có thể sẽ xảy ra bệnh cạnh thiếu máu cơ tim nhồi máu cơ tim có nghĩa là,VietMed_007/387.0000_392.0000,wav_train_audio/VietMed_007/387.0000_392.0000.wav
mô cơ tim của chúng ta sẽ bị hoại tử nếu mà cái cục máu đông đó di chuyển đến,VietMed_007/392.0000_397.0000,wav_train_audio/VietMed_007/392.0000_397.0000.wav
động mạch mà để nuôi thận thì sẽ gây ra tắc động mạch thận cái hoại tử thận gây tình trạng suy thận nếu mà cục máu đông,VietMed_007/397.0000_404.0000,wav_train_audio/VietMed_007/397.0000_404.0000.wav
đoạn chi và đặc biệt quan trọng nhất là đó là nếu mà những cục máu đông này di chuyển trên động mạch não thì có thể gây,VietMed_007/411.0000_418.0000,wav_train_audio/VietMed_007/411.0000_418.0000.wav
ra tắc động mạch não và khi tắc động mạch não đó sẽ gây tình trạng nhồi máu não như vậy đó là những cái hậu quả những biến,VietMed_007/418.0000_426.0000,wav_train_audio/VietMed_007/418.0000_426.0000.wav
chứng của rung nhĩ rất là trầm trọng có thể ảnh hưởng đến tính mạng của người,VietMed_007/426.0000_432.0000,wav_train_audio/VietMed_007/426.0000_432.0000.wav
bệnh nếu bệnh nhân có thể thoát qua những cái bệnh cảnh cấp tính về những biến chứng đó thì có thể sẽ để lại những,VietMed_007/432.0000_438.0000,wav_train_audio/VietMed_007/432.0000_438.0000.wav
di chứng rất là trầm trọng ví dụ như là tình trạng di chứng của tai biến mạch máu não liệt nửa người ảnh hưởng rất là,VietMed_007/438.0000_444.0000,wav_train_audio/VietMed_007/438.0000_444.0000.wav
nhiều đến chất lượng cuộc sống cũng như là kinh tế của gia đình người ta thì tôi vừa trình bày cái mức độ nguy hiểm của,VietMed_007/444.0000_452.0000,wav_train_audio/VietMed_007/444.0000_452.0000.wav
những cái biến chứng do rung nhĩ gây ra cảm ơn,VietMed_007/452.0000_454.0000,wav_train_audio/VietMed_007/452.0000_454.0000.wav
một tình trạng rung nhĩ thì tim của chúng ta sẽ đập và rất là nhanh có thể,VietMed_007/877.0000_883.0000,wav_train_audio/VietMed_007/877.0000_883.0000.wav
đến một trăm sáu mươi lần một phút và đồng thời tim không còn đập một cách đều đặn nhịp nhàng nữa mà đập lộn xộn thì chính,VietMed_007/883.0000_890.0000,wav_train_audio/VietMed_007/883.0000_890.0000.wav
tình trạng tim đập nhanh và lộn xộn như vậy đó thì nó sẽ ảnh hưởng đến chức năng tim của chúng ta ở những người mà,VietMed_007/890.0000_896.0000,wav_train_audio/VietMed_007/890.0000_896.0000.wav
có cái tình trạng suy tim tiềm tàng thì nếu mà có tình trạng rung nhĩ thì,VietMed_007/896.0000_901.0000,wav_train_audio/VietMed_007/896.0000_901.0000.wav
rung nhĩ này sẽ thúc đẩy cái tình trạng suy tim đó trở nên rõ hơn hoặc là suy,VietMed_007/901.0000_907.0000,wav_train_audio/VietMed_007/901.0000_907.0000.wav
tim ở mức độ nhẹ ví dụ như mức độ hai mà có tình trạng rung nhĩ xuất hiện thì có thể thúc đẩy cái tình trạng là suy,VietMed_007/907.0000_913.0000,wav_train_audio/VietMed_007/907.0000_913.0000.wav
tim có thể nặng hơn suy tim lên độ ba và khi mà có tình trạng rung nhĩ xuất hiện,VietMed_007/913.0000_918.0000,wav_train_audio/VietMed_007/913.0000_918.0000.wav
trên những người bệnh nhân mà bị suy tim như vậy đó thì các triệu chứng chính của người bệnh đó là triệu chứng khó thở nó,VietMed_007/918.0000_925.0000,wav_train_audio/VietMed_007/918.0000_925.0000.wav
sẽ khó thở nhiều hơn có thể lúc trước chúng ta gắng rất nhiều nó khó thở bây giờ chỉ gắng sức nhẹ nó khó thở thôi thậm chí là,VietMed_007/925.0000_931.0000,wav_train_audio/VietMed_007/925.0000_931.0000.wav
có thể mà đang ngồi nghỉ cũng có thể là khó thở như vậy với tình trạng rung nhĩ xuất hiện nó thể thúc đẩy suy tim,VietMed_007/931.0000_939.0000,wav_train_audio/VietMed_007/931.0000_939.0000.wav
việc thứ hai như chúng ta đã nói nó khi mà rung nhĩ thì có thể là tạo thành,VietMed_007/939.0000_944.0000,wav_train_audio/VietMed_007/939.0000_944.0000.wav
những cái cục máu đông ở trong buồng tâm nhĩ sao mà cục khó đông đã di chuyển xuống vùng tâm thất và được phân phối ra,VietMed_007/944.0000_950.0000,wav_train_audio/VietMed_007/944.0000_950.0000.wav
ngoài nghĩa từ phân phối như vậy thì nếu mà nó chạy lên chân mạch máu não thì gây ra đột quỵ,VietMed_007/950.0000_955.0000,wav_train_audio/VietMed_007/950.0000_955.0000.wav
mới nói nếu chẳng may mà cục máu đông đó lại chảy vào động mạch vành tim có nghĩa động,VietMed_007/956.0000_962.0000,wav_train_audio/VietMed_007/956.0000_962.0000.wav
mạch này dẫn máu đến nuôi trái tim đó thì nó có thể làm hẹp làm tắt cái động mạch vành tim mà khi mà hẹp tắc,VietMed_007/962.0000_968.0000,wav_train_audio/VietMed_007/962.0000_968.0000.wav
động mạch vành tim thì gây ra thiếu máu cơ tim nhồi máu cơ tim và lúc đó bệnh nhân sẽ có bệnh cảnh của nhồi máu cơ tim,VietMed_007/968.0000_975.0000,wav_train_audio/VietMed_007/968.0000_975.0000.wav
có nghĩa là sẽ có đau ngực dữ dội kéo dài kèm nên những triệu chứng nặng nữa,VietMed_007/975.0000_981.0000,wav_train_audio/VietMed_007/975.0000_981.0000.wav
ví dụ như là vã mồ hôi tụt huyết áp thậm chí có thể tử vong ngay tức khắc luôn như vậy ngoài cái biến chứng gây ra suy,VietMed_007/981.0000_989.0000,wav_train_audio/VietMed_007/981.0000_989.0000.wav
tim thì rung nhĩ cũng có thể gây ra biến chứng thiếu máu cơ tim nhồi máu cơ,VietMed_007/989.0000_994.0000,wav_train_audio/VietMed_007/989.0000_994.0000.wav
tim mà hậu quả thì như đã nói đó rất là nghiêm trọng vậy thì khi người bệnh rung nhĩ họ đã,VietMed_007/994.0000_1001.0000,wav_train_audio/VietMed_007/994.0000_1001.0000.wav
điều trị dứt điểm thì chúng ta sẽ chia ra làm hai loại một là chúng ta điều trị dứt điểm dứt hết rung nhĩ luôn không,VietMed_007/1008.0000_1015.0000,wav_train_audio/VietMed_007/1008.0000_1015.0000.wav
còn tình trạng rung nhĩ nữa để mà những cái biến chứng nó không xảy ra việc thứ,VietMed_007/1015.0000_1021.0000,wav_train_audio/VietMed_007/1015.0000_1021.0000.wav
hai là khi có rung nhĩ mà nó đã xảy ra các biến chứng rồi thì chúng ta có thể lại điều trị dứt điểm được những biến,VietMed_007/1021.0000_1028.0000,wav_train_audio/VietMed_007/1021.0000_1028.0000.wav
chứng nó đi hay không thì tôi nghĩ rằng là khi đã xảy ra các biến chứng do rung,VietMed_007/1028.0000_1033.0000,wav_train_audio/VietMed_007/1028.0000_1033.0000.wav
nhĩ thì cái việc mà điều trị dứt điểm đó thì tôi nghĩ là rất là khó rất khó và,VietMed_007/1033.0000_1041.0000,wav_train_audio/VietMed_007/1033.0000_1041.0000.wav
tôi nghĩ là cũng đã quá trễ để mà chúng ta điều trị cho người bệnh của chúng ta ví dụ như là nếu mà cái chuyện biến,VietMed_007/1041.0000_1049.0000,wav_train_audio/VietMed_007/1041.0000_1049.0000.wav
chứng xảy ra đó là tắt mạch máu tim nhồi máu cơ tim đó thì dù cho chúng ta có điều trị kịp thời đi nữa nhanh chóng và,VietMed_007/1049.0000_1055.0000,wav_train_audio/VietMed_007/1049.0000_1055.0000.wav
phù hợp đi nữa thì cũng có một số lượng cơ tim nó đã bị thiếu máu và đã bị chết,VietMed_007/1055.0000_1061.0000,wav_train_audio/VietMed_007/1055.0000_1061.0000.wav
rồi thì lúc đó nó sẽ để lại di chứng của tình trạng nhồi máu cơ tim ví dụ như là bị suy tim sau đó bị rối,VietMed_007/1061.0000_1068.0000,wav_train_audio/VietMed_007/1061.0000_1068.0000.wav
loạn nhịp tim sau đó thì những cái biến chứng rất là trầm trọng ví dụ như là đã bị nhồi máu não thì một phần mô não đã,VietMed_007/1068.0000_1075.0000,wav_train_audio/VietMed_007/1068.0000_1075.0000.wav
chết mà xin thưa với quý vị rằng là khi mà tắt cái mạch máu não như vậy chỉ cần bốn năm phút sau mà chúng ta không có thuốc,VietMed_007/1075.0000_1081.0000,wav_train_audio/VietMed_007/1075.0000_1081.0000.wav
kịp đó không giải quyết kịp là đã có thể ngồi có chết mô não rồi mà chết mô não rồi thì có thể để lại những di,VietMed_007/1081.0000_1088.0000,wav_train_audio/VietMed_007/1081.0000_1088.0000.wav
chứng sau đột quỵ ví dụ như liệt nửa người mất vận ngôn có thể thậm chí,VietMed_007/1088.0000_1094.0000,wav_train_audio/VietMed_007/1088.0000_1094.0000.wav
hôn mê không có nuốt được luôn và thậm chí tử vong luôn như vậy một khi mà biến chứng đã xảy ra rồi đó thì có việc,VietMed_007/1094.0000_1101.0000,wav_train_audio/VietMed_007/1094.0000_1101.0000.wav
mà điều trị biến chứng rất là khó và thông thường hầu như á là hên lắm nó mới,VietMed_007/1101.0000_1107.0000,wav_train_audio/VietMed_007/1101.0000_1107.0000.wav
không để lại di chứng thôi chứ thông thường là có để lại những di chứng và di chứng đó có thể rất là nặng nề,VietMed_007/1107.0000_1115.0000,wav_train_audio/VietMed_007/1107.0000_1115.0000.wav
những năm gần đây với điều kiện kinh tế được cải thiện cuộc sống chúng ta tốt hơn,VietMed_007/1139.0000_1145.0000,wav_train_audio/VietMed_007/1139.0000_1145.0000.wav
nhiều các phương pháp điều trị được được điều trị áp dụng chẩn đoán sớm vân vân thì tuổi thọ của người việt nam của,VietMed_007/1145.0000_1152.0000,wav_train_audio/VietMed_007/1145.0000_1152.0000.wav
chúng ta tăng lên một cách rõ rệt và khi mà tuổi thọ tăng lên như vậy đó thì những cái bệnh mà,VietMed_007/1152.0000_1158.0000,wav_train_audio/VietMed_007/1152.0000_1158.0000.wav
ở người lớn tuổi đó thì nó có rất là nhiều ví dụ như là các tỷ lệ rung nhĩ ở,VietMed_007/1158.0000_1164.0000,wav_train_audio/VietMed_007/1158.0000_1164.0000.wav
những người mà lớn tuổi chúng ta nó cao có nghĩa là trong cộng đồng của chúng ta nhiều người cao tuổi thì chắc chắn là sẽ,VietMed_007/1164.0000_1170.0000,wav_train_audio/VietMed_007/1164.0000_1170.0000.wav
có nhiều người rung nhĩ và khi mà chúng ta lớn tuổi như vậy thì những cái bệnh nền bệnh đồng mắt của rung nhĩ có thể là,VietMed_007/1170.0000_1177.0000,wav_train_audio/VietMed_007/1170.0000_1177.0000.wav
có đi kèm ví dụ như những người này có thể có tăng huyết áp có đái tháo đường có tình trạng bị lão hóa có tình trạng,VietMed_007/1177.0000_1184.0000,wav_train_audio/VietMed_007/1177.0000_1184.0000.wav
bị bệnh viêm khớp và thoái hóa khớp và khi đó thì những người bệnh này cần dùng rất,VietMed_007/1184.0000_1191.0000,wav_train_audio/VietMed_007/1184.0000_1191.0000.wav
là nhiều loại thuốc một điểm nữa là khi mà chúng ta càng lớn tuổi lên thì các cơ quan các chức năng trong cơ thể chúng ta,VietMed_007/1191.0000_1197.0000,wav_train_audio/VietMed_007/1191.0000_1197.0000.wav
nó không còn được như người trẻ nữa ví dụ như tình trạng chức năng thận sẽ bị suy giảm đi ví dụ như là đường hô hấp dễ,VietMed_007/1197.0000_1204.0000,wav_train_audio/VietMed_007/1197.0000_1204.0000.wav
bị tổn thương hơn đường tiêu hóa chúng ta dễ bị tổn thương hơn như vậy đó ở những người lớn tuổi chúng ta rất là,VietMed_007/1204.0000_1211.0000,wav_train_audio/VietMed_007/1204.0000_1211.0000.wav
thận trọng khi dùng thuốc và khi bất kỳ mà muốn dùng một loại thuốc mới nào thì phải có ý kiến của bác sĩ hiểu biết và,VietMed_007/1211.0000_1218.0000,wav_train_audio/VietMed_007/1211.0000_1218.0000.wav
bác sĩ điều trị để mà có thể là có nhận định chính xác chọn lựa liều thuốc chọn lựa,VietMed_007/1218.0000_1225.0000,wav_train_audio/VietMed_007/1218.0000_1225.0000.wav
loại thuốc để sau đó nó đừng tương tác với nhau đừng có gây hại thêm những cái cơ quan mà chúng ta không còn tốt nữa,VietMed_007/1225.0000_1231.0000,wav_train_audio/VietMed_007/1225.0000_1231.0000.wav
thì như vậy đó thì mới là cái điều tốt như vậy thì cái lời khuyên của tôi là chúng ta cho dù là dùng thuốc gì đi nữa,VietMed_007/1231.0000_1240.0000,wav_train_audio/VietMed_007/1231.0000_1240.0000.wav
thuốc tây thuốc bắc thuốc các thảo dược và vân vân đó khi chúng ta cũng,VietMed_007/1240.0000_1246.0000,wav_train_audio/VietMed_007/1240.0000_1246.0000.wav
phải đều hỏi ý kiến của bác sĩ điều trị trước khi mà chúng ta quyết định dùng thì có như vậy đó thì có việc mà chỉ,VietMed_007/1246.0000_1252.0000,wav_train_audio/VietMed_007/1246.0000_1252.0000.wav
định dùng thuốc liều lượng dùng thuốc tương tác thuốc mới được gọi là xem xét,VietMed_007/1252.0000_1258.0000,wav_train_audio/VietMed_007/1252.0000_1258.0000.wav
đúng mức và đưa ra được một cái chiến lược điều trị cũng như phối hợp thuốc và thích hợp không nên tự ý mua các cái,VietMed_007/1258.0000_1266.0000,wav_train_audio/VietMed_007/1258.0000_1266.0000.wav
loại thuốc dù đó là thuốc tây y đông y hay là cây mà tự sử dụng một mình thì,VietMed_007/1266.0000_1271.0000,wav_train_audio/VietMed_007/1266.0000_1271.0000.wav
điều đó là điều có thể gây ra những cái hậu quả rất là nghiêm trọng,VietMed_007/1271.0000_1274.0000,wav_train_audio/VietMed_007/1271.0000_1274.0000.wav
đừng bị rung nhĩ rung nhĩ có những cái yếu tố nguy cơ có,VietMed_007/1337.0000_1342.0000,wav_train_audio/VietMed_007/1337.0000_1342.0000.wav
những yếu tố nguyên nhân mà có thể gây rung nhĩ ví dụ chúng ta tăng huyết áp và chúng ta không khống chế thì nó sẽ,VietMed_007/1342.0000_1348.0000,wav_train_audio/VietMed_007/1342.0000_1348.0000.wav
gây ra rung nhĩ bệnh mạch vành mà chúng ta không điều trị tốt có thể gây ra rung nhĩ suy tim và chúng ta không,VietMed_007/1348.0000_1353.0000,wav_train_audio/VietMed_007/1348.0000_1353.0000.wav
kiểm soát tốt thì có thể gây ra rung nhĩ vân vân thì việc đầu tiên nhất nếu mà chúng ta chưa phải là một người run nhĩ,VietMed_007/1353.0000_1359.0000,wav_train_audio/VietMed_007/1353.0000_1359.0000.wav
thì chúng ta phải giải quyết những yếu tố nguy cơ đó để chúng ta đừng bị rung nhĩ và một khi mà đã bị rung nhĩ rồi đó,VietMed_007/1359.0000_1366.0000,wav_train_audio/VietMed_007/1359.0000_1366.0000.wav
thì chúng ta phải có cái cách điều trị cách điều trị đó là chúng ta phải xóa,VietMed_007/1366.0000_1371.0000,wav_train_audio/VietMed_007/1366.0000_1371.0000.wav
cái rung nhĩ đó đi chúng ta phải điều trị bằng thuốc hoặc là bằng sốc điện,VietMed_007/1371.0000_1376.0000,wav_train_audio/VietMed_007/1371.0000_1376.0000.wav
hoặc là bị đốt điện để cho không còn rung nhĩ nữa mà nếu không còn rung nhĩ thì không còn biến chứng và chắc chắn,VietMed_007/1376.0000_1383.0000,wav_train_audio/VietMed_007/1376.0000_1383.0000.wav
những biện pháp nào bằng những cách nào và nếu mà một khi mà chúng ta đã bị,VietMed_007/1389.0000_1395.0000,wav_train_audio/VietMed_007/1389.0000_1395.0000.wav
rung nhĩ không có biện pháp nào có thể xóa bỏ rung nhĩ thì chúng ta phải chấp nhận sống chung với nó mà khi chấp nhận,VietMed_007/1395.0000_1401.0000,wav_train_audio/VietMed_007/1395.0000_1401.0000.wav
sống chung với nó rồi thì chúng ta phải tìm cách hạn chế tối đa phòng ngừa những cái biến chứng bệnh do nó ra ví dụ đối,VietMed_007/1401.0000_1409.0000,wav_train_audio/VietMed_007/1401.0000_1409.0000.wav
với tình trạng rung nhĩ tim đập nó quá nhanh thì chúng ta phải có biện pháp nào để kiểm soát các tần số đó đừng cho đập,VietMed_007/1409.0000_1415.0000,wav_train_audio/VietMed_007/1409.0000_1415.0000.wav
nhanh nữa đừng có tổn hại thêm trái tim và nếu mà một cái khi đã có rung nhĩ thì,VietMed_007/1415.0000_1421.0000,wav_train_audio/VietMed_007/1415.0000_1421.0000.wav
chắc chắn rằng không sớm thì muộn có thể là hình thành những cái huyết khối ở trong buồng tâm nhĩ và từ đó gây ra tắc,VietMed_007/1421.0000_1428.0000,wav_train_audio/VietMed_007/1421.0000_1428.0000.wav
mạch nơi khác chúng ta phải điều trị làm sao đó để ngăn chặn quá trình hình thành các cục máu đông ở,VietMed_007/1428.0000_1435.0000,wav_train_audio/VietMed_007/1428.0000_1435.0000.wav
trong tâm nhĩ với chúng ta để mà tránh được những biến chứng phiên tắc thì cái cách mà sử dụng kháng đông như thế nào,VietMed_007/1435.0000_1441.0000,wav_train_audio/VietMed_007/1435.0000_1441.0000.wav
trong người của chúng ta đó thì nó không có tích tụ ở trong người ví dụ như với loại thuốc kháng đông đó kháng,VietMed_007/2088.0000_2095.0000,wav_train_audio/VietMed_007/2088.0000_2095.0000.wav
tốt rồi đó thì khi chúng ta nghĩ khoảng bốn đến năm ngày thì coi như là không còn một miếng thuốc nào trong người của,VietMed_007/2112.0000_2118.0000,wav_train_audio/VietMed_007/2112.0000_2118.0000.wav
thì những cái loại thuốc đó chỉ trong vòng hai bốn tiếng đồng hồ tới bốn tám tiếng,VietMed_007/2125.0000_2131.0000,wav_train_audio/VietMed_007/2125.0000_2131.0000.wav
đồng hồ là nó không còn trong người mình nữa rồi như vậy khi mà chúng ta ngưng thuốc hai ngày đối với noark hoặc là bốn năm,VietMed_007/2131.0000_2139.0000,wav_train_audio/VietMed_007/2131.0000_2139.0000.wav
ngày đối với các thuốc mà gọi là tháng đó thì không còn thuốc trong người nữa nghĩa là không còn thuốc không,VietMed_007/2139.0000_2145.0000,wav_train_audio/VietMed_007/2139.0000_2145.0000.wav
còn có tác dụng kháng đông nữa mà khi không còn tác dụng kháng đông nữa thì cứ nguy cơ tạo thành các huyết khối trong,VietMed_007/2145.0000_2152.0000,wav_train_audio/VietMed_007/2145.0000_2152.0000.wav
tâm nhĩ nó sẽ tăng lên mà một khi mà huyết khối đã được hình thành trong tâm,VietMed_007/2152.0000_2158.0000,wav_train_audio/VietMed_007/2152.0000_2158.0000.wav
nhĩ rồi thì sẽ gây ra các biến chứng tắc mạch trong đó có thể là tắc mạch não tắc mạch chi vân vân nhẹ rất là nguy hiểm,VietMed_007/2158.0000_2164.0000,wav_train_audio/VietMed_007/2158.0000_2164.0000.wav
như vậy thì khi một khi mà đã uống thuốc đặc biệt uống thuốc kháng đông rồi thì,VietMed_007/2164.0000_2170.0000,wav_train_audio/VietMed_007/2164.0000_2170.0000.wav
chúng ta phải tuân trị chứ không có được gọi là bỏ trị khi chúng ta phải tuân trị,VietMed_007/2170.0000_2176.0000,wav_train_audio/VietMed_007/2170.0000_2176.0000.wav
chúng ta phải kiên trị theo đúng như chỉ định của bác sĩ thì mới có thể là đạt được cái hiệu quả cao nhất về cái chuyện,VietMed_007/2176.0000_2183.0000,wav_train_audio/VietMed_007/2176.0000_2183.0000.wav
là tránh được cái biến cố bị đột quỵ do tình trạng rung nhĩ gây ra như vậy là,VietMed_007/2183.0000_2189.0000,wav_train_audio/VietMed_007/2183.0000_2189.0000.wav
phải tập một cái thói quen bẻ mà chúng ta uống thuốc đúng giờ và hàng ngày ví,VietMed_007/2189.0000_2196.0000,wav_train_audio/VietMed_007/2189.0000_2196.0000.wav
dụ đối với cái lúc mà những loại thuốc nào mà chúng ta tập thành thói quen đó là sau khi ăn buổi chiều thì chúng ta,VietMed_007/2196.0000_2203.0000,wav_train_audio/VietMed_007/2196.0000_2203.0000.wav
uống thuốc cứ một thói quen như vậy đều đặn hoặc là có những cái loại thuốc là gì sau khi đánh răng xong là phải,VietMed_007/2203.0000_2209.0000,wav_train_audio/VietMed_007/2203.0000_2209.0000.wav
uống thuốc như vậy có một cái thói quen như vậy khi tập được cái thói quen như vậy á thì có việc mà chúng ta không bỏ,VietMed_007/2209.0000_2215.0000,wav_train_audio/VietMed_007/2209.0000_2215.0000.wav
quên liều thuốc chúng ta tuân thủ điều trị rất là tốt mà như vậy thì nó phát huy tối đa các tác dụng phòng ngừa đột,VietMed_007/2215.0000_2222.0000,wav_train_audio/VietMed_007/2215.0000_2222.0000.wav
quỵ cho rung nhĩ thì mới đem lại kết quả tốt nhất như vậy chúng ta thấy rằng cái việc dự phòng biến chứng do rung nhĩ,VietMed_007/2222.0000_2229.0000,wav_train_audio/VietMed_007/2222.0000_2229.0000.wav
hợp bị rung nhĩ có những trường hợp là người bệnh có triệu chứng hồi hộp và,VietMed_007/2248.0000_2254.0000,wav_train_audio/VietMed_007/2248.0000_2254.0000.wav
đến khám thì khi ra điện tâm đồ này phát hiện ra rung nhĩ trường hợp thứ hai là,VietMed_007/2254.0000_2259.0000,wav_train_audio/VietMed_007/2254.0000_2259.0000.wav
vân vân thì khi mà điều trị như vậy đó thì cũng phát hiện ra là đột quỵ và đặc,VietMed_007/2266.0000_2271.0000,wav_train_audio/VietMed_007/2266.0000_2271.0000.wav
biệt nhất và đáng tiếc nhất đó là những trường hợp mà bị đột quỵ rồi mới được phát hiện rung nhĩ thì đó là những cái,VietMed_007/2271.0000_2277.0000,wav_train_audio/VietMed_007/2271.0000_2277.0000.wav
định người ta bị có rung nhĩ phân loại xem đó là đúng nghĩa cơn thôi hay là rung nhĩ thường xuyên rồi và tiếp theo,VietMed_007/2289.0000_2295.0000,wav_train_audio/VietMed_007/2289.0000_2295.0000.wav
nữa đó là phải đánh giá nguy cơ cho người đó coi là có,VietMed_007/2295.0000_2301.0000,wav_train_audio/VietMed_007/2295.0000_2301.0000.wav
nguy cơ cao bị xảy ra các biến cố đột quỵ hay không ví dụ như nếu mà người đó bị đột quỵ nhưng mà chúng ta thay không,VietMed_007/2301.0000_2308.0000,wav_train_audio/VietMed_007/2301.0000_2308.0000.wav
thấy có một bất cứ một yếu tố nào đi kèm hết chỉ một mình rung nhĩ thôi mà rung nhĩ đó là rung nhĩ nó gọi là rung nhĩ,VietMed_007/2308.0000_2314.0000,wav_train_audio/VietMed_007/2308.0000_2314.0000.wav
không đáng quan tâm còn những người khác lại có những yếu tố nguy cơ mà như là,VietMed_007/2321.0000_2327.0000,wav_train_audio/VietMed_007/2321.0000_2327.0000.wav
từng bị đột quỵ chưa vân vân nếu mà có những cái điều đó thì có nguy cơ xảy ra đột quỵ rất là cao như vậy cứ bước tiếp,VietMed_007/2332.0000_2338.0000,wav_train_audio/VietMed_007/2332.0000_2338.0000.wav
theo sau việc mà chẩn đoán xác định rồi đó là phải đánh giá nguy cơ xảy ra đột,VietMed_007/2338.0000_2344.0000,wav_train_audio/VietMed_007/2338.0000_2344.0000.wav
quỵ trong cái thời gian tiếp là bao nhiêu sau khi mà đã có được cái nguy cơ đó rồi,VietMed_007/2344.0000_2350.0000,wav_train_audio/VietMed_007/2344.0000_2350.0000.wav
thì phải ra cái chỉ định để điều trị phòng ngừa có những người không phải tất cả mọi,VietMed_007/2350.0000_2355.0000,wav_train_audio/VietMed_007/2350.0000_2355.0000.wav
người rung nhĩ đều phải uống thuốc kháng đông nhưng mà hầu như là đa số sẽ được sử dụng thuốc kháng đông để phòng,VietMed_007/2355.0000_2361.0000,wav_train_audio/VietMed_007/2355.0000_2361.0000.wav
ngừa đột quỵ cho những cái bệnh nhân rung nhĩ này đó là cái điều mà chúng ta thấy rằng phải làm mà một khi mà bệnh nhân đã được,VietMed_007/2361.0000_2369.0000,wav_train_audio/VietMed_007/2361.0000_2369.0000.wav
chỉ định điều trị thuốc đó rồi thì bệnh viện phải chuẩn bị đầy đủ sẵn sàng các,VietMed_007/2369.0000_2375.0000,wav_train_audio/VietMed_007/2369.0000_2375.0000.wav
phương tiện để mà khi mà có tác dụng phụ của những cái thuốc đó xảy ra thì chúng ta phải tiếp nhận chúng ta điều trị như,VietMed_007/2375.0000_2381.0000,wav_train_audio/VietMed_007/2375.0000_2381.0000.wav
thế nào ví dụ như đối với kháng vitamin k thì khi mà bệnh nhân bị tác dụng phụ là hay là biến chứng là chảy máu do dùng,VietMed_007/2381.0000_2387.0000,wav_train_audio/VietMed_007/2381.0000_2387.0000.wav
thuốc kháng đông đó nhiều quá quá liều vân vân thì lúc đó sẽ có những phương tiện cấp cứu có những phương tiện điều,VietMed_007/2387.0000_2393.0000,wav_train_audio/VietMed_007/2387.0000_2393.0000.wav
trị để có những cái thuốc đối kháng chống lại những tác dụng quá đáng của những cái thuốc kháng đông đó thay bệnh viện,VietMed_007/2393.0000_2399.0000,wav_train_audio/VietMed_007/2393.0000_2399.0000.wav
phải xây dựng tất cả từ việc chẩn đoán từ việc đánh giá từ việc điều trị và xử lý những cái tác dụng phụ những biến,VietMed_007/2399.0000_2405.0000,wav_train_audio/VietMed_007/2399.0000_2405.0000.wav
chứng cho việc điều trị đó gây ra thì chúng ta tạo thành một cái gọi là liên hoàn với nhau đầy đủ tất cả,VietMed_007/2405.0000_2412.0000,wav_train_audio/VietMed_007/2405.0000_2412.0000.wav
các phương tiện thì lúc đó cái việc mà điều trị của chúng ta nói thật là chuẩn xác và người bác sĩ cũng an tâm và bệnh,VietMed_007/2412.0000_2419.0000,wav_train_audio/VietMed_007/2412.0000_2419.0000.wav
nhân cũng an tâm để mà có thể sử dụng của thuốc chống đông để mà phòng ngừa,VietMed_007/2419.0000_2425.0000,wav_train_audio/VietMed_007/2419.0000_2425.0000.wav
đột quỵ do với tình trạng rung nhĩ của bệnh nhân gây ra,VietMed_007/2425.0000_2428.0000,wav_train_audio/VietMed_007/2425.0000_2428.0000.wav
bị hẹp van hai lá còn gây rung nhĩ bệnh nhân có bệnh phổi tắc nghẽn mãn tính có thể là bị rung nhĩ bệnh nhân,VietMed_007/2482.0000_2487.0000,wav_train_audio/VietMed_007/2482.0000_2487.0000.wav
có cường giáp hay không phải cường giáp là một cái yếu tố nó kích động trái tim lên chúng ta và nó sẽ gây ra tình trạng,VietMed_007/2492.0000_2498.0000,wav_train_audio/VietMed_007/2492.0000_2498.0000.wav
rung nhĩ một khi mà có cường giáp thì chúng ta phải điều trị cường giáp tại,VietMed_007/2498.0000_2504.0000,wav_train_audio/VietMed_007/2498.0000_2504.0000.wav
nếu mà chúng ta không điều trị cường giáp kịp thời và đúng lúc khác thì có thể xảy ra tình trạng rung nhĩ và từ đó,VietMed_007/2504.0000_2509.0000,wav_train_audio/VietMed_007/2504.0000_2509.0000.wav
cái rung nhĩ đó có thể gây ra những biến chứng cho rung nhĩ như vậy đối với một người bị cường giáp chúng ta phải,VietMed_007/2509.0000_2515.0000,wav_train_audio/VietMed_007/2509.0000_2515.0000.wav
phát hiện sớm chúng ta điều trị sớm để cho nó trở lại các trạng thái bình giáp không còn cường giáp nữa thì nếu mà ở,VietMed_007/2515.0000_2522.0000,wav_train_audio/VietMed_007/2515.0000_2522.0000.wav
tình trạng bình giáp đó đó thì rất ít khả năng là nó sẽ có cái tình trạng rung nhĩ xảy ra sau đó tuy nhiên tôi xin nói,VietMed_007/2522.0000_2529.0000,wav_train_audio/VietMed_007/2522.0000_2529.0000.wav
rằng là những người mà điều trị cường giáp mà trở về bình giáp rồi đó đặc biệt là điều,VietMed_007/2529.0000_2535.0000,wav_train_audio/VietMed_007/2529.0000_2535.0000.wav
